,count,hate_speech,offensive_language,neither,label,tweet
19510,3,0,3,0,0,  trying so hard to resist the urge to smack a bitch 
19511,3,0,0,3,0,  love birds
19512,3,0,0,3,0,  i wake up in the middle of the night and chug the orange juice straight from the bottle sorry mom
19513,3,0,3,0,0,  dese hoes be ugly af talking bout if i wanted yo boyfriend i could have him bitch you look like a boyfriend 128514128514
19514,3,0,3,0,0,  u dont like me but ya bitch do
19515,3,2,1,0,1,  more queer lady templars thats my point
19516,3,0,3,0,0,  call it insecure if u want but fuck no my man doesnt need to be friendly or have bitches as friends these hoes ain8230
19517,3,0,3,0,0,  where these bitches at 128555128525128525128525 
19518,3,3,0,0,1, chink this vine still funny as shit to me 128557128557128514how many niggers are in my store 
19519,3,0,3,0,0,  and if you looking for my ill be on these bitches mind
19520,3,0,3,0,0, dannyyy it aint nothing to cut that bitch off 1007165039
19521,3,0,3,0,0, tataaa somebody call an ambulance because these bitches dieing for attention
19522,3,0,3,0,0,  about to rock this bitch with golden with our beautiful angelic voices gaffeoke
19523,3,0,3,0,0,  eugene come watch me run circles round the rap game like my name was chip kelly in this bitch  h8230
19524,3,0,3,0,0,  dese hoes be actin up
19525,3,0,3,0,0,  from my experience these bitches aint shit my pass all bad on 4nem
19526,3,1,2,0,0,  how you wife dat bitch 2many niggas fucked from my clique 2many niggas actin so rich all dese boppin hoes on my dick maserati
19527,3,2,1,0,1,  i dont fuck with bitch niggas i only fuck niggas bitches128556
19528,3,0,3,0,0,  i hate a bitch that think they crazy 128514128514128514128514
19529,3,0,3,0,0,  i hate wen hoes lie and say i fucked em signedtothestreets2
19530,3,0,3,0,0,  i need a loyal bitch not no goofy bitch
19531,3,0,3,0,0,  im finna up my bag so im cutting you weak hoes off
19532,3,0,3,0,0,  ima pull up eat the pussy and dip
19533,3,0,3,0,0,  never have kids by a fan bitch if so cop signedtothestreets2 lol
19534,3,0,3,0,0,  no time to play wit bitches
19535,3,0,0,3,0,  so all my real fans who can wait and not want me to put out trash like other rappers signedtothestreets2 igo
19536,3,0,3,0,0,  seem like dese bitches aint loyal
19537,3,1,2,0,0,  these bitches aint my bitches
19538,3,0,3,0,0,  people need to mind they business bitch this the internet stop posting shit then
19539,3,0,3,0,0,  a bitch get 20000 followers shes a boss and starting up a boutique and wearing shades in public
19540,3,0,3,0,0,  a good woman comes around every 3 bitches a good man comes aroundwell u get the point
19541,3,0,3,0,0,  come this fall im cuffin side bitches yall had yall time the whole summer
19542,3,0,3,0,0,  its some good side bitches out here dont let nobody tell u different
19543,6,1,5,0,0,  maaan these hoes be photoshopping rt h  damn you suppose to be that nigga how you get catfished
19544,3,0,3,0,0,  most of worried about looking like a hoe gon regret it when u get older cuz u missing out on a lot of fun
19545,3,0,3,0,0,  one good woman is worth a thousand bad bitchesbut i still wanna fuck a thousand bitches
19546,3,0,3,0,0,  real bitches text u can u talk before they call
19547,6,0,6,0,0,  regular bitches be trusting niggaz and letting them raw these hoes know better
19548,3,0,3,0,0,  stop nuttin in these hoes
19549,3,0,3,0,0,  this bitch is pregnant dancing her heart out for me and im on instagram im an asshole 
19550,3,0,3,0,0,  why black women say im gon get me a white man like white guys not dogging bitches too yall so dumb
19551,3,0,3,0,0,  bitch you tweaking hoe tweaking hoe 128129
19552,6,0,6,0,0,  no hoes no baes no dipssidelines no nothing 128530128563128080
19553,3,0,3,0,0,  damn i aint got no bitches 
19554,6,1,5,0,0,  too bad im a bitch 128528
19555,3,0,3,0,0, eddz  and im not stuck up you niggas just love assuming bitches want yall when we just being nice 1285309995 128588
19556,3,0,0,3,0,  no teabaggers 911 is not about benghazi its about those planes and those towers stop watching fox news
19557,3,0,3,0,0,  ive always wanted to do a youtube cover but im too pussy so umm okay how about this  35 rts and i will post a cover8230
19558,6,0,6,0,0,  youre jealous bitch
19559,3,0,3,0,0,  hos will literally do anything to say they got a nigga dawg 128514128514
19560,3,0,3,0,0,  all my bitches bigger than me they where sizes 911128514128514128514 so i cant fit they shit id looked dumb af
19561,3,0,3,0,0,  my friends are all dumb hoes who i dont even like 
19562,3,0,3,0,0,  yall females really be cool with cuffin hoe ass niggas 128514 nope couldnt be me
19563,3,0,2,1,0,  twitter should dump the little blue bird mascot and just officially change it to a set of boobs
19564,3,2,1,0,1,  never go full retard 
19565,3,0,3,0,0,  the nicer you are the easier youre hurt so just be a bitch
19566,3,0,3,0,0,  im not shy or quiet im just chilling bitch
19567,6,0,6,0,0,  youre such a bitch me 
19568,3,0,3,0,0,  im such a sarcastic bitch its beautiful
19569,3,0,2,1,0,  once i take my bra off don8217t ask me to do shit for u bitch bc once that bra comes off i am clocked out of lifei am do8230
19570,3,0,0,3,0,  when other girls wear beanies they look cute amp stylish but when i wear them i look like a member of a drug cartel who sel8230
19571,3,0,3,0,0,  school is so pointless im just trying to pass the class and get out this bitch
19572,3,0,3,0,0,  8220 white twitter when they get in an argument  i wouldve bitch slapped her into 8230
19573,3,0,3,0,0,  fuck a closed casket bitch put me with the treeslet me rotthrow some seedswater me and give me leaves
19574,3,0,2,1,0, 15 smoke sum bitch
19575,6,0,6,0,0, jonesss sqquad no i want 1 billion dollars 4 bad hoes from da islands and a fine ass genie bitch but datz none of8230
19576,3,0,0,3,0,  i am so pleased and proud to have been announced the sole curator of the soundtrack for mockingjay  part 1
19577,3,0,3,0,0,  ion even ask lightskin bitches for nudes nomo fuck yall 128529
19578,3,0,0,3,0,  dc fri 13 bengali harlem amp lost histories south asian am readingconvo  14th st cc  8230
19579,3,0,0,3,0,  in dc fri 13 bengali harlem readingconvo  14th st    8230
19580,3,0,3,0,0,  its to the point that i dont enjoy watching harden anymore he constantly does that and it pisses me off stop being a bitch8230
19581,3,0,3,0,0,  lmaoooo rt  white people lmaoo rt  filth rt  when she says come get this pussy 
19582,3,0,2,1,0, andhiphop stevie j proved that you can turn a hoe into a housewife 128553128514128175
19583,3,0,3,0,0,  you mine meaning respect the fact that i dont want you talkingchilling or anything with a bitch that use to like you8230
19584,3,0,3,0,0,  when a bitch trying to flirt with my niggga  i be like  128129 
19585,3,0,3,0,0,  falling in love is easy its falling out of love thats a bitch
19586,3,1,2,0,0,   im queer as a three dollar bill and my first response to her coming out was sarcastic wow really never8230
19587,3,0,2,1,0,  128514 what gerry sends me that damn jig a boo128514128529 
19588,3,0,3,0,0,  dont play games with a girl who can play better bitch
19589,3,1,2,0,0,  i dont know a bitch in the world that claim they too busy for a nigga they really fuck with
19590,3,0,0,3,0, luv attack animals last house on the left by the lake and she got colored eyeswe should have known lol
19591,3,1,2,0,0,  8220i hate when i lose something and my mom says 8220well i guess it wasnt that important8221 like bitch you lost me in a grocery st8230
19592,3,0,1,2,0, brooks there was a fly that was banging into all the windows and i called it retarded but then i thought to myself umm im talki8230
19593,3,0,3,0,0,  great pussy will have you doing shit you would think you would never do
19594,3,0,3,0,0,  yall ever was in the car with ya moma before and you singing every song come in and she be like bitch you know that sch8230
19595,3,0,3,0,0,  true life im an emotional clingy bitch
19596,3,0,3,0,0,  i have zero hoes 128533
19597,3,0,3,0,0, singer  freeze bitch im gonna steal your heart 128521
19598,3,0,2,1,0, boo mansion elan tonight bitch gtgtgtgt
19599,6,0,6,0,0,  im such a bitch lmao i really just say whats on my mind though cant help it
19600,3,0,1,2,0, amrhein luckily for my friends im a yellow belt in karate which is unfortunate for the bonner dudes lookout
19601,3,0,3,0,0, stew4 lol why they tryna make mimi out 2 b this bad bitch she is sooooo weak it makes me mad and she fucks like a 6th grader 128553128514
19602,3,0,3,0,0,  jackie weird  like bitch hang with ppl ya age128514
19603,3,0,3,0,0,  you can ride for a nigga ya whole life new pussy fuck it up in one night
19604,3,0,3,0,0,  dawqq bitch please i dont even make my own food 9995
19605,3,0,3,0,0,  hoes be calling hoes hoes when they know they just as much of a hoe as the other hoe they calling a hoe
19606,3,0,3,0,0,  myspace died a couple of years ago facebook in the hospital twitter at the strip club throwing ones at the big booty hoe8230
19607,3,0,2,1,0,  ratchet bitches be like my name is shaniqua asssofathairsoreal brown get claps it claps right claps
19608,3,0,3,0,0,  youre becoming a real bitch on this car ride  john on me not caring whether or not fountains of wayne makes money on tour
19609,3,0,2,1,0,  tbt i tried on frenchs outfit for the freshman cover at that shoot high as fuck off weed brownies8230 
19610,3,0,2,1,0,  8220  all my hoes stay mad at me i keep em hot guess they got a fever 8221128514
19611,3,0,3,0,0,  i feel bad for all the homies that suffer from canker sores on the reg those bitches hinder the spirit
19612,3,0,3,0,0,  hehe hoe quotes
19613,3,0,3,0,0,  i need a guy that can put me in my place bitches that think theyre zoo animals
19614,3,0,3,0,0,  every girl goes thru her hoe phase her freshman year in college
19615,3,1,2,0,0,  niggas got a girl why the fuck you asking girls to text youhoes man hoes
19616,3,0,3,0,0,  you hoes getting outta hand 
19617,3,0,3,0,0,  you women are not wild animalswell some you can control your own attitude and put yourself in place u dumb bitch
19618,3,0,3,0,0,  its britney bitch 
19619,3,0,0,3,0, judkins when you look like trash and someone compliments you 
19620,3,1,2,0,0,  bitch you guessed it
19621,3,0,3,0,0,   blu lanait aint nuttin ta fuck that bitch dawg frohorsemen
19622,3,0,0,3,0,  giantduck pittsburghduck yellow livestream wpxi nofliter  duckburgh 
19623,3,0,3,0,0,  twinkle twinkle little star i fucked your bitch and stole your car
19624,3,1,2,0,0,  bitch nigga qualities is all you can provide 128514
19625,3,0,3,0,0, mask yo bitch what cho name bitch i wanna fuck ya bitch jacey the things she says to me doe 0utcast bff baby 8230
19626,3,0,0,3,0,  oreo speedwagon fatbands
19627,3,0,0,3,0,  ive talked too much trash for ou to lose today
19628,3,0,3,0,0,  youre a cunt screen shot that
19629,3,0,0,3,0,  yes yes i know all about the fob reconciliation it was my idea youre welcome
19630,3,2,1,0,1,  you got niggas amp i got bitches
19631,3,0,0,3,0,  last time xfactor auditions came to dublin i auditioned  and  and a man in a blue monkey s8230
19632,3,0,3,0,0,  8220100d all these hoes sooo average 1285531285338221 of course
19633,3,0,3,0,0,  maybe yall hoe ass niggas should start considering girls feelings shiii think about if a nigga is doing what youre doing 8230
19634,3,0,0,3,0,  the incredible scales of celestial bodies 
19635,6,0,5,1,0,  thats the type of bitch that i hate
19636,3,0,3,0,0,  nipples you little stupid ass bitch i aint fucking with you
19637,3,0,3,0,0,       yes she is ghetto bitch 
19638,3,2,0,1,1,   shes one of the ugliest women ive ever seen cross between a reptile and a crow 
19639,3,1,0,2,0,  muslim jihadi fighters book tickets on cruise ships to syria and iraq160 
19640,3,0,3,0,0, sliwinski fuck liviin shes a basic bitch
19641,7,0,7,0,0,  my ex told me once she wanted me to get her a gift that would take her breath away so i got that bitch a treadmill
19642,3,0,3,0,0,   nun fucking bitches getting money
19643,3,0,3,0,0, hampton  ily ur a bad bitch
19644,3,0,3,0,0, hampton i really do get excited to see my bad bitch association in lunch everyday they always make me laugh
19645,3,1,0,2,0,   np big nig nig
19646,3,0,3,0,0,   ya by being your bitch
19647,3,0,3,0,0,  i love me some down ass bitches
19648,3,0,0,3,0,  i wish i had pretty colored eyes 
19649,3,0,3,0,0, mousee 8220 r u african because ur a frican bitch8221
19650,3,0,3,0,0, mason if youre a freshman and youve fucked 14 of the boys in the senior class youre a hoe notcute
19651,3,0,3,0,0,   pretty bitches rep taylor gang hollah lmfaoo
19652,3,0,2,1,0,  like bitch you already know the answer its all for bri duh
19653,3,0,3,0,0,  shimmy shimmy ya bitch
19654,3,2,1,0,1,   is you a girl or a guy is you my mom or is you my dad  im a butch dyke
19655,3,1,2,0,0,  i believe the time for uncouthuncivilised people to be sentenced to death for racial slursattacks against ne citizens
19656,3,0,3,0,0,  only an extreme lowlife bitches abt her juniors in public   rajdeep reveals his ugly character in ny 8230
19657,3,0,0,3,0,  report what u want but physically chasinghounding is uncivilised  also in case of bansalgadkari 8230
19658,3,0,3,0,0,  claims hoes dont exist uses hoe in her name 
19659,3,0,3,0,0,  yall look fucking retarded with yalls pants down to your ankles
19660,3,0,3,0,0,  when you know you dealing with hoe 128583
19661,6,0,6,0,0,  amanda wants fizz to protect herthis dude told yo ass on multiple occasions to let this bitch be
19662,3,0,3,0,0,  dont ever be afraid to double bitch downppl always expect you to be like im sorry if i got loud or im sorry to s8230
19663,3,0,0,3,0,  i thank every broad in the universe who takes that step forward ampputs colored contacts in her eyesthats one less person 8230
19664,6,1,5,0,0,  gemini gets irritated by jealous bitches
19665,3,0,0,3,0,  come on yankees lets keep this game going we must win991865039991865039991865039
19666,3,0,0,3,0,  an ohio inmate sums up what lebronjames return means for cleveland   leb8230
19667,3,0,3,0,0,  hell yeah benihana up in this bitch 
19668,3,0,2,1,0,  you called me a pussy tough guy lets see how tegan kisses right bicep and sara kisses left bicep feel about that8230
19669,3,0,0,3,0,  martin short on  conan  oct 3 2014with your yellow skin and red hair you look like a 2 pencil
19670,3,0,3,0,0,  flipthesenate on the most corrupt administration everchicagopolitics in the wh amp harry reid is his bitch 
19671,3,0,3,0,0, westt yall have six different personalities and 3 different bitches you spit game to and lie 247 but we need to grow up lm8230
19672,3,0,3,0,0,  good morning to you too sunshine rt   dirty bitch
19673,3,1,0,2,0,  in which i refresh dhimmi seattle mayor ed murrays poor memory of citys long history as a jihadi breeding groundgt h8230
19674,9,3,0,6,0,  mass gop govelect charlie baker no drivers licenses for illegal aliens gt  noamnesty
19675,3,0,3,0,0,  all these forms and bitch you still dont get what im saiyan 
19676,3,0,3,0,0,  cuz bitches love pizza 
19677,3,0,3,0,0,  when lil wayne said why give a bitch ya heart when she rather have a purse 
19678,3,0,3,0,0,  bitches came over yeah we threw a party 
19679,3,0,3,0,0,  but then again i aint never worried bout no bitch nor nigga 
19680,3,0,0,3,0,   donnas taxes are gonna go upmoulinyanlol
19681,3,0,3,0,0,  its paid for only 30k miles and the bitches always have my money 128181128181128109128563 
19682,3,0,3,0,0,  fridayfaves rt  this bitch is dressed for church the club the gym and to slay vampires 128514 
19683,3,2,1,0,1,  realest tweet i seen today rt  8230 dyke bitches are rehab for hoesand once im healedback to the dick i go
19684,3,1,2,0,0, rillo these bitches   fine fare supermarket 
19685,3,0,3,0,0,  8220 if you call my mom a bitch your getting knocked out8221on mamas 128076
19686,3,0,0,3,0,  sonia never criticises kejriwal kejriwal who trashes every other leader never criticises sonia touching
19687,3,0,3,0,0, 101 i think im addicted to naked pictures and sitting taking bout bitches that we almost had128517
19688,3,0,3,0,0, 101 i look at every bitch ass that walk past me 
19689,3,0,3,0,0,  8220 hoes always say they a rider bitch stfu and ride this dick8221 lmaoooooooooooooooooooo 128557
19690,4,0,4,0,0,   how do you cheat on this  128530128564 shes just like any other female with a pussy so who 8230
19691,3,0,3,0,0,  if your pussy was a book  id read up on it
19692,3,0,2,1,0,  i see yall 128514128514128514128514128514128064128064 which one of yall side bitches made this 128557128557128128128128128128 
19693,3,0,0,3,0,  charlie wears womens clothing
19694,3,1,2,0,0,  niggas all about sex now days unlike you bitches i jus want somebody who gone better me as a young women58400
19695,3,0,3,0,0,  you can do anything you want in life just dont be a fucking bitch
19696,3,0,2,1,0,  whatchu know bout livin in the ghetto eating cottage cheese 3 times a day lil salt lil peppa lil a1 lil barbeeequeee 8230
19697,3,2,1,0,1,  what straight guys take a picture of themselves naked in a hot tunwhat fags  murphy3 8230
19698,6,2,3,1,0,  ezra miller an openly queer male is playing the flash making him the first openly queer male to play a lead superhe8230
19699,3,0,0,3,0,  at this point every voter in florida has voted both for and against charlie crist
19700,3,0,3,0,0,  sack number 3 for trent cole fuckin that bitch up
19701,3,0,3,0,0, success me amp wes in this bitch dead
19702,3,0,1,2,0,  teachers trying to pronounce ghetto names on the 1st day of school 
19703,3,0,0,3,0,  offseason outlook new york160yankees 
19704,3,0,3,0,0,  fuck your gpa bitch im a lot smarter than you
19705,6,0,6,0,0,  like these bitches that have green eyed curly haired kids on their ig talking about my future child
19706,3,0,3,0,0,  when they said lifes a bitch they really meant it
19707,3,0,3,0,0,  monroe 8220 kim always being nasty pussy hungry bitch 1285148221look at me never hungry 
19708,6,0,6,0,0, rod musty pussy maggot bitches tryna lick my sac for riches  fuckemx3
19709,3,2,1,0,1,  if you like after romeo chances are i think youre a faggot
19710,3,0,0,3,0,  god is a yankees fan farewellcaptain
19711,3,0,3,0,0, chocolate as grandma used to say stop being a whiny little bitch and eat the fucking gluten
19712,3,0,0,3,0,  free bird
19713,3,1,2,0,0,  i fucked your bitch  128523128527 how you feel
19714,3,0,0,3,0,  this image of peshmerga giving the heaveho to an isis flag really brightened my friday kick their sorry butts 8230
19715,3,0,0,3,0, duep i occasionally go to play flappy bird and then i die before getting one and remember how much i hate it
19716,3,0,0,3,0,  wow henry waxman gets caught in a classic charlie leduff segment after charlie comes to dc for todays gm hearing 
19717,3,0,3,0,0,  all im sayin is u bitches would hookup wit tha headless horseman cuz u think he all badass n shit but then u complain 8230
19718,3,0,3,0,0,  rock out with your cock outjam out with your clam out
19719,3,0,0,3,0,  poll florida governor rick scott is leading charlie crist by five points 
19720,6,0,6,0,0,    buy the girl stuff you twink ass bitch
19721,3,0,0,3,0,  hun im quitting my job and going to learn to become a psychic now i know what youre thinking well not yet im going to8230
19722,3,0,0,3,0,  you up charlie brown
19723,3,0,0,3,0,  thanks to  i have learned way more than i ever wanted to know about birds
19724,3,0,3,0,0,  chael p suplexin motherfuckers on their domes and shit
19725,3,0,3,0,0,  bitches be like if you come over were not fucking but it happened amp she shaved bitch knew wassup 128514
19726,3,0,3,0,0,  i dont tell bitches i show bitches128524128133
19727,3,0,3,0,0,  9749128056 this isnt tea anymore  how do bitches peep everything but still getting cheated on something not addin8230
19728,3,0,3,0,0,  tell a girl to calm down shell act like you just kicked her in the pussy
19729,3,2,1,0,1, mendoz whore slut cunt bitch nigga
19730,3,0,3,0,0, vasquez fucking hate ignorant ass bitches
19731,3,0,3,0,0,  why give a bitch an inch when she rather have nine
19732,3,0,3,0,0,  grab her booty in front of niggas that want hergrab her booty in front of bitches that want you
19733,3,0,3,0,0,  you left prom camping first day cause youre a bitch boy
19734,3,0,0,3,0,   hey   the jig is up even democrats are through with you reasontoexitanobamaspeech dems are raci8230
19735,3,0,0,3,0,  i still live with hope that one day a hot rich boy will fall in love with me even though im trash
19736,3,0,3,0,0,   isaboss its knives bitch
19737,3,0,0,3,0,  just to settle it once and for all which came first the chicken or the egg the egg  laid by a bird that was not a chicken
19738,3,0,3,0,0, loves jk im above the influence guys 128524128591 im a graduated dare ass bitch 128524
19739,3,1,2,0,0,   did u steal those glasses haha stupid nigger
19740,3,0,3,0,0,  this isnt some privilege to be thrown around all willynilly youve gotta earn the right to call me a bitch
19741,3,0,2,1,0,  pm last night this incitement was translated into the murder of a father traveling whis family to celebrate the first nig8230
19742,3,0,0,3,0,  heres your first look at charlie cox as matt murdock in marvels  on netflix nycc 
19743,6,0,1,5,0,  a person needs just three things to be truly happy in the world someone to love something to do and something to ho8230
19744,6,0,6,0,0,  look at yall bitches for the child support keep getting pregnant ass bitches
19745,3,1,2,0,0,  when hoes feel like their photo didnt get enough favorites 
19746,3,3,0,0,1, pertile oh my goodness do i hate chinese people fucking zipperheads
19747,3,0,3,0,0, sodano dis bitch jus blew my high
19748,3,0,2,1,0,  sooo many classless hoes8230not enough ladies
19749,3,1,2,0,0, fin you know a girl is a hoe if her instagram isnt private
19750,3,1,2,0,0,    who better 2 b the manchurian candidate think abt it we bitch abt his policy and he screams racism8230
19751,3,0,3,0,0,   is a pussy
19752,3,0,1,2,0,  remember in 2001 when the yankees were in boston and the crowd was cheering usa instead of yankees suck i love baseba8230
19753,3,0,0,3,0,  hoff youre secretly a yankee fan youll admit it some day 
19754,3,0,0,3,0,  yankees winnnn 128153
19755,3,0,3,0,0,  bae go talk to your other hoesme 
19756,3,0,3,0,0,  panera with my bottom bitch 
19757,3,0,2,1,0,  big dreams cause that small goal shit is for the birds
19758,3,0,3,0,0,  i promise the last thing you wanna do is be a bitch to my sister in front of me dont poke the lion 
19759,3,0,3,0,0,  8220 twitpic your reaction if you find out the love of your life selling pussysold pussy on backpage8221 
19760,3,0,1,2,0,  marc  trash
19761,3,1,2,0,0,  ceo tells daily show 8216mentally retarded8217 could work for 2 8216you8217re worth what you8217re worth8217 
19762,3,0,2,1,0,  shout out to all the bitches who dont have to dress half naked to get a mans 128694attention stay classy
19763,3,0,3,0,0,  if ur mine its obvious people are gna hit on u cause ur obviously attractive but if u flirt back its a problem bitch
19764,3,0,3,0,0,  im rich bitch 
19765,3,0,3,0,0,  128514128514128514 rt  ao got bitches at home scrolling ig like  
19766,3,0,3,0,0,  my favorite  line so far has to be being blind must suck because you cant ever be an asshole made me ho8230
19767,3,1,2,0,0, mike aw yall some hoes hating on that girl that looks like a dude 128514128557
19768,3,0,3,0,0,  when you see bae retweet or mention some hoe 
19769,3,0,3,0,0,  girl logic if i say bye i dont actually mean itthen dont fucken say bye you dumb bitch
19770,3,0,3,0,0, babee smoke good weed with a bad bitch
19771,3,0,3,0,0,  wtf ling ling did you at least calculate the circumference when you threw that ass in a circle 
19772,3,0,0,3,0,  we accept the als icebucketchallenge from the  amp  we challenge the    
19773,3,0,3,0,0, youmad you a hoe 8220 i just thought you were cute that8217s why i kissed you82308221
19774,3,0,3,0,0,  8220saaani  wetin happen 8221our school will just be behaving like pussies
19775,3,0,3,0,0, jrock so not ready for the new year new me tweet bullshit to comeyou the same hoe you was last yearchill the fuck out
19776,3,0,3,0,0, jrock this is a true ride or die bitch 128175 
19777,3,2,1,0,1,  stfu hoe rt 8220 im proud to be african american  proud african americanim proud to be white  racist8230
19778,3,0,3,0,0,  i see people tweeting what if the purge comes to my city bitch the purge aint no tour
19779,3,2,0,1,1,  ann coulter admits on fox news that america has a negro problem crime tcot gettingreal
19780,3,0,1,2,0,  if your girl didnt camp out overnight to buy you the iphone 6 your pee pee is trash
19781,3,1,2,0,0,  id go crazy if these animals like them grabbed my mama like that i aint going out like no bitch128548 
19782,3,0,3,0,0,  if i was a girl like that u would probably eat my pussy  jasper
19783,3,0,3,0,0,  damn i hate a bitch that like to argue and shit
19784,6,0,6,0,0,   my nigga really tried to save his bitch lol
19785,3,0,3,0,0,  mothers day is n 16 mins yall bitches picked yall kids up from yo mama house so u can have 24hrs of custody n instagram p8230
19786,3,0,3,0,0,  i want a crazy bitch they be loyal af 128553
19787,3,0,3,0,0,  amp ima eat that pussy all filthy 128525
19788,6,2,4,0,0,  yall hoes so annoying 128530
19789,3,0,3,0,0,  brought to you by bad bitches and good weed
19790,3,0,3,0,0, sh1t damn i got bitches kanye voice
19791,3,0,3,0,0,  i cant be worried bout no bitch cause that bitch could be somewhere sucking dick
19792,3,0,3,0,0,  i wont love you i cant love youunless that pussy got some super powers
19793,3,0,1,2,0,  its crazy if a female cheats its so wrong shes every type of hoe there is but if a guy cheats theres all these justific8230
19794,3,0,3,0,0,  youre the biggest cunt i know
19795,3,0,3,0,0,  stacys mom doesnt have shit going ontwitter bitches have it all
19796,3,0,2,1,0,  this is very annoying to me im gonna vomit out of annoyance bc i am a little bitch
19797,3,0,3,0,0,  bitches be acting different 128514 buuut its cool 128129
19798,6,0,6,0,0,  when bitches spread rumors about you  128520 
19799,3,0,3,0,0,  hoes be like im a virgin 
19800,3,0,3,0,0,  kim kardashian is making 200 million from in app purchases from her game and you all call her dumb bitch shes a damn gen8230
19801,3,0,3,0,0,  maybe nobody likes you because youre a bitch
19802,3,1,2,0,0,  she stole my shit what a little niglet
19803,3,0,3,0,0, othershit i swear a yung nigga use to wanna be a heartbreak kid rt kudabrazyy shawn micheals amp razor ramon both had bitches
19804,3,1,0,2,0,  i cant stand to be around ghetto girls128134
19805,3,0,3,0,0,  8220 some bitches need to get a life 1281751280791285248221
19806,3,0,3,0,0, jaylene im a tall big booty bitch wtf lol 128557128557128557128514128514
19807,3,0,3,0,0, jaylene its 220 and me and bruno still up in this bitch lol
19808,3,0,3,0,0, jaylene then im a loud outgoing bitch lol
19809,3,0,3,0,0,  first i need some pussy tonight 128525128166
19810,3,0,0,3,0,  soup is so much better when you have enough crackers to crumble in it to make it into a casserole
19811,6,1,5,0,0,  first off fuck your bitch and the click you claim
19812,3,0,3,0,0,  you tell ya business to ah bitch so i cant trust ya
19813,3,0,3,0,0,  8220 lastnight 128582127825 halloweencostume  hoe thats your work outfit
19814,3,1,0,2,0, wsterne  theres more than one way to skin a monkey barack bushmeat obama  
19815,3,0,3,0,0, 4 8220 what would u do  128561  that bitch down the stairs
19816,3,0,3,0,0,  its unfortunate that everyone thinks im a bitch before they even meet me chronicbitchface sorryimscary 128539128513
19817,6,1,2,3,0,  wow according to this tweet by  obama must have been an uncle tom 
19818,3,0,3,0,0,  the day i have clear skin will be the day im the happiest cockiest bitch alive
19819,3,0,2,1,0,  my soul mate probably some ho around the corner
19820,3,0,2,1,0,  wheres the girl i could pack this bowl with i know u out there hoe quit playing
19821,3,1,2,0,0, fonseca niqqas talk more then bitches these days
19822,3,0,3,0,0,   rick james aint even slap his bitches that hard
19823,3,0,0,3,0,  who spotted the looming yellow crown on tonights truedetective 
19824,3,0,1,2,0, lander charlie sheen is engaged to a porn star i cant be the only one thinking she can do a lot better
19825,3,0,0,3,0, lander yesterday the caged bird sang the blues rip mayaangelou
19826,3,0,0,3,0,  some birds arent meant to be caged
19827,3,0,3,0,0,   lol and your response was bitch do i like pregnant
19828,3,0,3,0,0, d legendary year rt bravo speaking of 09 that years pussy was phenomenal
19829,3,0,3,0,0,  these hoes want my belvita 
19830,3,0,0,3,0,  dear god make me a bird so i can fly far far far away
19831,3,0,3,0,0,  if preferring to be barefoot makes me a basic bitch sign me up do i get a free mason jar
19832,6,0,6,0,0,  when you tell the chickfila cashier thank you but that bitch dont say my pleasure 
19833,3,0,0,3,0,  raven symones hair be like im not colored im american 
19834,3,0,0,3,0,  they might be called 5 seconds of summer but their songs are 3 minutes of trash
19835,3,0,3,0,0,  listen here you beautiful bitch im about to fuck you up with some truth
19836,3,0,1,2,0,  in the yankees draft room they had a huge picture of greg campbell with the message this is the makeup were looking for
19837,3,0,0,3,0,  run differentialsmets 14 yankees 32
19838,3,0,0,3,0,  that the yankees have won four straight shane greene starts and 7 of 9 speaks to his stability in a season of starters emergen8230
19839,3,0,3,0,0,  these bitches aint real 128514
19840,3,0,3,0,0,  mcm 128525bc tomorrows 6 months 128152fuck everyone who said we wouldnt last proved you bitches wrong  
19841,3,1,2,0,0,   not about you fag i miss you like crazy 1285531008465039
19842,3,0,3,0,0,  ocho is approaching bitches
19843,3,1,2,0,0,  people who focus on skin tones for dating someone are fucking retarded and brainwashed 128076
19844,3,1,2,0,0,  man robin thicke all on black tv trying to get that pussy back
19845,3,0,3,0,0,  idc about yall bitches yo
19846,3,1,2,0,0,  im laughing so hard lay is the unloyalist of hosplea
19847,3,0,0,3,0,  republican rick scott has been reelected flgov defeating democrat charlie crist  
19848,6,0,6,0,0,  all tha bad bitches need to go to spitta concert in bham tonight 999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039
19849,6,0,0,6,0, ruth im a little teapot short and irish  artist of the year amasemabiggestfans1d 
19850,3,0,3,0,0, tyrick bitch said i lie too much bitch you aint worth telling the truth too
19851,6,0,6,0,0, tyrick tbh i left all my hoes alone 128080
19852,3,0,3,0,0,  when bitches spread rumors about you 
19853,3,0,3,0,0, mytweets kashhh  128525128525128525 we gave bitches something to be mad about  
19854,3,0,3,0,0,  i be hatin when hoes be comin to me like im finna save them aintnobread bitch u better get out here and get it
19855,3,0,3,0,0,  monkey see 128585128584monkey do hoes128586
19856,3,1,2,0,0,  i hate a dumb bitch
19857,3,0,3,0,0, rocky pussy this pussy that
19858,3,0,3,0,0,  8220   bitch you didnt feed me you asked my to buy you a burger 1285141285141281288221128514128514128514128514128514128514128514 lmfaoooooo no 8230
